"user_id","id"
1496003,"37,34,23,17,47,35,39"
1384401,"21,10,34,27,1,3,46,14"
374012,"10,34,13,1,38,17"
647670,"16,34,13,41,45,26,28,44,10,47,36,17,6"
155522,"18,2,27,6,31,14,34,23,38"
1444406,"23,2"
445115,"39,25"
432879,"21,1,41,3,2"
1090025,"21,8,48,42,45,38"
1488803,"2,28,18,6,43,33,47,17,24,22,48,20,25,38,37,1"
359851,"21,29,1,43,23,38,45,28,16,48,22,31,2,15,39"
1318902,"28,9,38,16,21,42,20,1,30"
46958,"39,37,34,2,1"
631690,"15,6,8,44,2,10,20,46,41"
113785,"8,32,42,41,38,26,17"
97853,"41,7,47,6,42,26,32,21"
223700,"19,30,40,36"
125599,"35,44,10,22,38,23,12,20"
719358,"47,17,6,34,1"
1198382,"19,15,7,39,34,37,25,13,10,21,11,43,40"
1337592,"48,17,47"
460964,"9,6,32,40,25,38,43,3,23,47"
919346,"5,44,2,45,42,35"
44554,"45,2,42,38,43,24,7,23,10,8,33,46,37,9,31"
414228,"1,5,8"
1094343,"23,32,20"
568442,"14"
1379282,"26,11,34,37,10,45,42,40"
1079919,"1,2,37,9,36"
1448812,"11,10,45,44,24,36,25,1,9,38"
513043,"44,10,40,7,26,25,22"
61791,"38,13,39,28,16,10,23,9,18,8,48,22"
33288,"33,32,20,48,7,38,23,41,42,39,34,6"
375849,"29,34,37,47,11,7,24,9,43,4"
303422,"2,42,32,10,45,17,44,26,28,12"
1164269,"1,28,36,29,26,2,42"
1463598,"48,28,41,34,22,39,10"
958915,"20,32,46,40,1,6,26,37"
721610,"21,8,7,28,23"
1140406,"2,22,41,44,1,9"
602859,"26,9"
737391,"20,41,17,38"
1153617,"24,37,39,3,6"
1051054,"17,47,6,14,2,43,38"
621957,"36,20,25,40,5,2,28,34,19,9,43"
1340213,"46,25,39,44,2,41,28,18,48,40,32,8,27,36,15"
21442,"47,37,33,42,6,1,4,2,41,26"
731836,"2,45,42,10,46,20,47,6,40,3,25"
331475,"44,40,25,43,38,8,36,16,21"
1491378,"13,6,40,32,36,39,3,41"
1099497,"23,38,36,12,9,3,13,33"
505944,"42,34,47,9,2,4,38,23,44,45,10,14,36,22,39,17"
984714,"2,41,32,45,22,6,13,35,20,48,33,15,7,17"
862255,"40,13,1,22,20"
348794,"22,7,24,43,1,39,8,14,6,17,47,48,4,46"
335796,"32,46,29,34,17,28,26,2,47,42,8,14"
217897,"10,26,44,45,31,14,1,2,6"
980581,"27,21,8,16,17,19,14,6,32"
873711,"17"
1016171,"1"
956666,"39,1,6,40,47,3,27,42,11,35"
120523,"2,39,14,36,26,45,42,9,43,38,1,37,13,34"
1125842,"34,32,40,25"
1413973,"22,28,13,40,1,27"
615265,"28,26,18,10"
636792,"47,6,17,2,25,46,3"
1491514,"9,2,6,17,20,25,27,30,15,33,24,32,41"
17123,"32,46,47,25,37,48,38,27,29,44,10,26,2,42"
1169085,"9,23,46,32,48,16,47"
893156,"7,17,47,32,6,37"
812337,"37,44,45,34"
167234,"11,42,10,34,45,2,23,6,47,44"
855954,"25,2,1,37,28,32,40,33,9,7,36"
858114,"44,41,27,32,46,20,11,25,40,2,28,3"
307815,"20,32,26,16,21,33"
388858,"6,46,43,14,17,48,12,9,3,25,11,41,2,42,45"
805844,"14,2,10,18,11,17,46,32,20,25,43"
386796,"2,21,1,39,13"
843554,"37,39,40,9,23,43,2,19,6,1,17"
796190,"2"
649418,"34,37,6,45,3,21,14,48,46,20,43,19,27,18,15"
1487901,"38,23"
1257483,"9,34,39,18,11,44"
966235,"29,3,43,27,23,5,41,2,7"
32060,"3,22,40,14,20,36,44,21,6,17"
325697,"39,8,44,1,17,6,32,42,45,13"
94130,"47,9,21,43,33"
1083318,"47,44,45,16,20,25,35,3,21,14,2,23,38,17,40"
971969,"36,16,39,17,48,26,40,20,32,8"
699466,"24,9,38,12,41,28,25,46,22,26"
657506,"22,9,8,40,26,44"
80215,"20,23,43,3,10,42,33,15"
429947,"17,37,14,21,42,6,10,44,2,45"
976735,"36,32,19,48,27,1,25,14,22,38,9,39,47"
15743,"2,48,40,45,7"
463192,"1,22,7,41,28,26,32,46,24,33,34,13,37,40"
1416153,"2,39,34,13,27,33,40,32,9,23,22,6,3,28,30,45,42"
468269,"20,22,29,44,48,14"
229917,"25,31,47,34,28"
843346,"29,18,42,10,36,46"
293648,"42,27,34,37,3,48,38,10,32,25"
101921,"32,40"
235574,"46,41,42,18,25,40"
157309,"7"
322606,"2,26,10,45,1,42,19,4"
951508,"2,46,20,38,26,9,23,34,17,1,10"
745294,"42,15,34,2,38,43,41,35,19,32,9,6,10,8,26,45"
1193268,"47,25,13,22,21,17,41,28,14,7,3,34,26"
203336,"44,23,19,34,13,39,32,40,2,27,9,43"
754583,"34,13,47,6,37,40,14,22,38,2,10,42,33,25,32,17,43"
23235,"16,5,1,4,47,37,13,34"
1049656,"1,11,44,25,20,46,40,15"
44327,"6,23,9,32,46"
923380,"24,43,41,26,12,42,3,1"
733797,"13,37,25,21,16,48,14,8,12,22,19,27,18"
1450664,"41,1,40,26,10,3,48,14"
1384379,"13,44,29,11,7,22"
1189865,"19,46,21,20"
527,"34,37,2,46,30,39,32"
1345132,"43,41,6,1,48,13,47,34"
625297,"43,14,21,17,9,26,3,7,40,15"
247021,"7,24,48,1,46,34,2,38,17,9,31"
315961,"41,27,22,18,40,32,46,3,20,25"
976735,"8,23,9,46,40,38,13,34,37,28,26,30,10,35,16"
1303818,"2,1,24,25,32,20,40,8,37,14,45"
331755,"18,37,7,33,3,15"
242840,"45,10,35,6,16,21"
964358,"42,6,17"
552417,"25,26,28,37,13,38,43,2,44,42,10,32,41"
466269,"26,12,48,25,46,5"
1356857,"36,23,9,20,30,7,33,3,39,11,34,22,38,25"
1395566,"3,14,12"
1334265,"15,27,29,48,41,16,19,9,34,2"
423287,"36,17,6,47,21,18,9,23,46,41,42,11"
224806,"2,18,34,44,33,40,46,8,45"
910047,"47,2,38,39,12,27"
913776,"26,29,36,44,37,34,18,41"
919429,"40,15,41,28,17,14,8,16,20"
525370,"3,34,27"
1171756,"38,40,42,44,39,10,6,45"
470819,"20,25,32"
1357651,"22,16,8,3,26,27,11"
275919,"21,32,29,4,2,25,43,17"
591798,"26,19,6,27,22,2,39,41,43,11,14,28"
809557,"32,16"
1492577,"2,42,44,45,19,35,11,34,28"
417165,"12,42,25,10,9,14,3,2,6,47,19"
443621,"34,23,9,33,15,24,21,3"
1176654,"26,37,12,47,17,4"
372665,"6,2,4,27,11,5,22"
514792,"28,32,20,46,25,40,14,8,10,44,1,43,24"
535974,"13,39"
1225583,"7,40,20,21,16,8,6,17,47"
1337102,"34,37,40,32,20"
1000355,"10,8,6,39"
1151741,"2,17,44,37,15"
332306,"30,44,2,36,3"
1089074,"44,43,37,9,38,42,13,45,10,8,34,16"
1257942,"19,38,42,37,39"
80512,"11,8,2,33,7,10,42,36"
1019834,"19,23,43"
660078,"3,1,27,42,14,26,38,9,36,41,39,34,45,12"
561327,"39,37,44,32,47,14,48,10,2,27,18,25,1,46"
278120,"13,34"
1152683,"28,26"
830553,"7,15,22,32,46,37,39,34,41"
1302875,"40,2,26"
792006,"6,47,37,34,13,4,26,3,40,46,44,32,39"
1143792,"41,36,11,5,20,32,44,15,22,17"
1127369,"2,41,15,18,37,7,25,46"
347144,"26,9,22,27,44,45,38,5,48,41,37"
322091,"42,25,33,14,8,10,43,38,21,44"
288950,"6,17,46,19,44,40,35,1,9,13,34,39,15"
1244489,"5,19,4,2,28,26,44,6,8,14,34,42"
816342,"2,14,10,45,42,7,1,13"
1267732,"13,45,4,46,23,38"
13983,"7,18,45,2,40,19,36,29,39,13,34,32"
23479,"3,38,39,46,25,20,18,6,4,11"
541293,"5,2,10,44,42,34,39,32,28,13,37"
793833,"12,42"
973674,"6,34,40,30"
13536,"19,43,6,32,18,2,20,17,45,14,8,27,33,16"
892982,"14,48,47"
843480,"45,40,42,44"
225679,"36,26"
449086,"27,1,45,33,40,10,42,44,39,2,6,20,15,47"
84290,"20,46,18,27,40,44,45,48,21,41,26,30,11,43,6,3"
1302458,"45,32,40,2,42,17,23,43,33"
1479573,"1,17,41,46,19,42,44,45,10"
1224731,"48,26,23,9,43,45,34,39,1"
670414,"22,6,17,47,45,42"
246895,"39,22,36,17,28,2,10,34"
200778,"46,24,37,39,28,3,2"
915471,"45,32,4,2,46,31,6,17,43,9,12,42"
1165970,"20,32,16,39,23,6,44,38,34"
915298,"37,41,18,34,43,4,9,42,1,14,40"
1006978,"23,39,34,13,19,44,41,2,42,10,45,28"
768463,"34,17,6,33,45"
1273392,"34,37,39,38,9,43,10,45"
1228231,"37,15,48,8,2,10,45,44,42,39,43,47,4,36,1,14,21"
999074,"23,43,38,6,34,13,8,17,37,27,47,30,11,44"
943767,"22,47,40,20,6,7"
1380169,"2,32,40"
1302875,"28,46,42,20,40,22,47"
627007,"17,16,48,38,37,23,45"
63362,"46,43"
1187299,"47,2,44,10,28,8,37,34,41,39,20,3,40,46,26,45"
1227518,"1,47,5,34,46"
1340771,"1,16,37,7,26,2,40,9"
562720,"31,43,9,42,29,6"
94202,"3,46,18,32,1,39"
553,"28,41,23,43,40,1,36,22,35,24,15"
106822,"20,41,15,17,47"
473851,"32,3,34,39,27,25,46,7,38,13"
680102,"23,4,1"
1125479,"39,34,9,29,27,41"
1201541,"1,48,13,37,12,26"
1012956,"20,2,34,32,25"
1057052,"25,40,43,36,39,20,5,35,9"
100761,"39,13,46,2,38,27,47,24,9,43,23,44"
1070053,"2"
855105,"32,48,38,9,5,36,16,42,25,46,18"
1280936,"2,1,37,39,36,29"
3009,"44,13,37,2,9,14,18"
139638,"28,23,9,13"
1183198,"16,48,22,39,13"
1056932,"13,34,27,8,25,40,38,9,10"
135101,"47,7,34,45,37,2,6,28,20,21"
857946,"35,25,46,6"
961906,"24,48,5,19,36,46,25,32,40,34"
812596,"2,26,41,6,45,9,23,10"
233620,"40,4,21,44,18,39,47,6,42,28,11"
13977,"18,47,17,48,10,42,2,14,43"
1020058,"15,33,39"
757479,"6,2,36,27,17,46,40,20,32,23,15,34,13,39"
234368,"42,10,32,20,19,29,6"
72848,"4,1,30,19,21,12,44,45,2,6,8,14"
991463,"47,20,34,13,45,10,6"
238495,"18,27,26,10"
966236,"9,34,7,23"
113272,"46,45,41,43,1,29,12,15,22,3,39,17"
131893,"37,31"
845633,"10,45,20,24,23,27,6,39,46,40"
1499086,"18,8"
793757,"3,12,44,2,10,40,32,8,18,37,39,34"
940797,"12,25,2,3,9,42,34,39,1"
757420,"27,48,21,38,37,17,46,40"
67034,"36,22,34,14,21,8,48"
1463598,"20,10,44,36,21,29,12,8,38,23,46,18,37,1,3,2"
201339,"1,2,10,4,3,44,26,47,17,42,33,43,38,9,34"
1240795,"14,37,39"
913542,"39,46,47,25,20,28,1,38,23,9,34,10,45"
747659,"45,44,2,47,8,18,6,28,41"
890700,"13,2,20,40,25,17,39,35,4,24,44"
798247,"14,3,21"
242415,"46,32,15,44,10,37,2,8,20,19,13"
199118,"27,38,47,17,6,2,1,14,20,10,34,13,25"
1015297,"8,6,25,47,17,5,36,43,38,4,10,39,1,46,37,34,42,27,28,23"
1310896,"40,36,21,8,33,24,14,32"
1486026,"45,38"
1090234,"11,48"
483108,"1,16,22,9,18,40"
961606,"2,36,47,18,27,44,14"
1304088,"40,26"
319571,"28,37,45,17,22,16,27"
879167,"20,3,46,39,11,16,10"
421921,"17,13,48,8,44,42,30,5,1,28,6,47,21,43,29"
482107,"3,26,29,9,16,45,36,8"
1333590,"34,13,19,27,18,33,2,42,47,6,9,23,36,28,35,41"
903974,"15,35,12,9,10,42,47,6,21"
596747,"46,25,14,21,34,6,43,32,27,15,23,18,39"
1073392,"43,25,35,46"
1296954,"24,33,25,20,32,17,34,45,6"
797523,"23,33,43,22,28"
1497059,"13,31,28,2,1,43,24,10,45,20"
1305578,"9,38,15,47,12,13,34"
840503,"1,3,41,10,20,36,39,45,44"
395370,"2,46,44"
591153,"31,2,20,18,10,14,45,47,6,1,19,35"
406452,"44,41,37,10,47,28,6,5,3,34,42,39,25"
960123,"28,9,23,16,40,22"
971017,"1,11,34,39,8,16,27,38,4,29"
567515,"13,10,45,42,38,30,3,2,27,41,39"
719187,"26,16,47,17,29,20,44,9,43,40,1,41"
798744,"4,6,25,45"
802087,"2,9,14,42,8"
900996,"2,43,9,5"
880806,"24,36,38,40,25,48,45,46"
15384,"43,9,6,16,8,15,47,40,10,42,2,14,34,1,38,23,13,27"
918976,"18,9,41,26,28"
765652,"41,39,34,13,42,2,22,26,45"
1021445,"32"
882453,"48,44,10,21,20,32,40,45,36"
1232114,"37,26,15,35,23,38"
640534,"23,48,10,2,18,20,6"
1287435,"9,41,31,5,13,23,22,34"
966067,"47,17,12,45,9,38,32"
732579,"47,3,48,31,20,34,39,13,44,4,37,18,9,17,43,33,25"
715720,"19,25,7,32,40,46,20,47,17,44,3,1,13"
221795,"39,40,20,36,16,25,32,41,29,47,8,21,42,35"
913736,"37,38"
1180313,"7"
424926,"7,33,44,42,16,48,39,6,12,3,25"
1016612,"27,2,10"
14611,"22,26,9,21"
86139,"6,39,10,28,2,9,26,13,47,38,3,1"
1081279,"2,38,43,12,29"
846529,"25,40,48,6,17,43,47,39,27,3,23,10"
1183476,"40,44,42,10,1,3,4,33,36,32,25,18,2"
167245,"6,45,40,32,2,22"
481337,"31,5,8"
1425330,"32,20,2,9,38"
271759,"43,8,35,6,36,25,39,13,47,17,23"
913602,"41,26,10,40,20"
1004538,"22,23,17,1,38,40,32,25,12,28,2,45,10,48,34,39,43,3"
116652,"1,43,26,32"
1365687,"12,19,20,4,18,9"
412146,"1,41,18,46,25,40,9,35,28"
193796,"10,32,2,36"
225128,"27,33,16,8,36,39,34,37,18,47"
748635,"14,13"
316423,"29,43,9,35"
859366,"29,35,25,34,7,28,18"
1056768,"39,15,36"
167491,"40,28,1,44,32,18,13,46"
1253017,"6,43,9,23,34,13,19,2,5,11"
1167133,"40,46,32,4,10"
326495,"47,17,2,26,19,6,10,44,34"
30800,"28,29,18,11"
1358506,"13,23,8,46,41,38,43,1"
1255517,"17,18,16,41,26,20,1,9"
1384664,"46,29,34"
31255,"3,36,22,24,34,9,26,41,37,20,40,19,29,6,17,47,43,23"
14372,"4,2,22,32,46,6,10,25"
605166,"43"
693703,"2,42,22,41,31,1,8,18,45,37,34,29,19,6,36,46,17"
1348394,"26,40,16"
108646,"7,46,40,3,1,20,31,38,2,21,8,48,22,9"
663733,"2,47,34,24,41,37,19,1,8,16,20,46"
227565,"20,34,39,6,47,17,33,43,23,9,2,44,42,1,37"
1137419,"2,4,47,41,10,14,48,17"
1442536,"21,6"
335926,"20,46,32,38,37,2,42,44,43,10,7,1,13,27,45"
143771,"14,36,18,45"
716570,"48,9,21,35,1,6"
583397,"22,44,45,2,26,43,1,14,48,38,32,40,25,20"
1345612,"26,44,10,27"
1174142,"42"
169647,"2,34,22"
1464691,"41,24,34,48,18,2,7,13,39"
481120,"18,36,22,12,41,21,2,28,44,47,17"
479722,"39,36,9,4"
20571,"25,45,10,34,2"
813956,"29,44,23"
456053,"4,37,30,40,20,16,14,12,25,13,19,43"
462216,"3,41,14,32,40,25,46,39,23,26,2"
1165874,"43,38,1,44"
1146664,"48,8,19,40,7,25,13,37,1,2,38,18,27,44,26,47"
745303,"40,25,32,2,48,47,6,34,13,18,27,9,23,24"
614663,"39"
1398553,"20,9,17,6,43"
569222,"41,35,22,2,25,10"
76455,"44,34,31,28,26,37,40"
255623,"41,43,38,17"
1204251,"18,31,6,17,23,9,8"
478780,"32,20,36,17,45,39,37,13,34,23,40"
1241451,"30,37,46,12,4"
1320035,"48,21,8,26,6,17,2"
116623,"8,45,2,41,26,35,27"
165233,"28,26,41,20,46,42,45"
74850,"9,7,33,38,44,32,21"
126919,"17,2,14,12,19,23,13"
1289030,"17,47,25,36,22,26"
1169832,"20,45,44,10,22,2,28,26"
1400092,"33,46,28,31,6"
1270747,"48,8"
441422,"37,42,40,25,6,13,27,9,38,4,36"
1258493,"17,9,28,39,19,34,37,13"
849756,"39,46,22,19,34,43,15,2,4,25,17,44,10,45"
639319,"41,12,4,22,32,48"
286500,"2,34,36,16,38,9,21,20,22,42,41,28,6,14,1,3,47,32,40,23"
1401831,"48,37,27,21,43,16,26"
151002,"11,28,35"
1095782,"2,1,32,23,42,40,25,45"
935171,"25,40,23,27,43,48,32,44,36,22,34"
428297,"34,36,37,39,13,6,38,23,16,28,20,48"
743940,"36,46,20,40,25,32,2,12,43"
180100,"13,39,46,16,18,45,21,25,1,3,40,20,9,44,30"
146038,"28,21"
691372,"48,8,9,13,39,3,23,43,33,15,2,28,1,45"
114673,"32,16,18,31,11,26,21,14"
707466,"44"
19566,"23,6,10,1,46,38,42,44,25"
1363592,"36,22,16"
197063,"2,3,13,34,1"
781017,"1,46,9,43,3,41,6,47,42"
562380,"6,4,43"
1469133,"13,48,21,36,23,8,25,32"
638139,"46,25,13,14,7,39,37,34,38"
156946,"42,20,32,17,6,35,28,10"
340920,"13,48,16,21,27,40,22,8,34"
96117,"48,34,1,10,18,21,14"
1292476,"23,28,40,20,46,45,11,15,26,10,9"
83908,"45,16,26,43,18,47"
205913,"26,35,32,13,37,46,10,9,30,6,8"
1162758,"8,21,27,3"
385948,"11,32,25"
96014,"41,45,11,42,22,23,20"
1171045,"2,14"
695172,"23,9,5,43,38,32,20,40,44,45,25"
1092947,"39,3,5,28,17"
1286380,"13,37,16,32,2,20,3"
577619,"2,45,42,22"
886553,"14,42,21,5,43,2,13,34,38"
1456583,"39,47,3,44,22,36,14"
1186549,"6,34,30,10,38,23,36,46,16,2,44,9"
437955,"17,30,42,3,1,10,20,39,22"
812337,"9,42,2,37"
832719,"13,40,32,23"
341495,"26,1"
602627,"41,38,23,46,40,25,32,20,18,44,10"
398753,"8,10,45,20"
1112835,"13,37,39,6,42,7,15,22,38,43,27,29,36,32,40,9,1,5,35,47"
1255932,"39,35,17,22,29,20,46,32,4,10,44,42,45,38,43,34,3"
424484,"41,22,10,43,7,9,38,20,37,34,18,23,42,44,47,19"
977978,"34,45,42,44"
1155392,"42,38,33,24,34,37,13,2,1,7,20,21,14,8,12,19,35,29"
840964,"47,44,10,34"
324633,"44,10,39,37,34"
250595,"17,13,11,18,36,40,26,1,2,25,20,46"
146587,"46,25,8"
1321032,"34,46,45,10,47,9,43"
459725,"1,47,40,20,46,35"
59109,"1,41,19,43,5,11,23,7,44,39,2,34"
421126,"2,13,39"
131038,"20,32"
94589,"34,18,10,45,36,1,48,16,40,32"
843879,"22,38,2"
644245,"41,13,45,22,34,27,10"
596589,"24,15,7"
659349,"7,24,44,36,33,8,18,41,28,26,34,39,3,25,40,32,23"
973756,"39,34,43,9,44,2,17,6,47,14,21"
219022,"39,12,28,32,20,19,25"
1485538,"6,47,32,37,34,27,25,42,8,10,43,39"
794153,"44,10,38,9,23,3,21,48,34"
496832,"26,16,21,44,10,1,37,41,32,42,35,29,23,47,17,19,43"
1201447,"25,40,20"
834875,"9,43,23,38,7,14,17,27,12,21,48"
656228,"45,44,21"
1015693,"18,2,42,17,47,37,39,9,43"
1313091,"19,28"
553341,"4,23,43"
1130372,"22,45,10"
896149,"6,27,35,4,11,18,23,38,9,7,44,2"
684196,"1,27,18,34,37,20,3,47,43"
745391,"26,10,47,6,4,46,30,5,31,44,13"
172197,"3,14,9,43,38,6,39,44,2,42,40,20,27"
1338121,"14,47,29,12,35,6,20,36"
1087769,"31,9,23,17"
5596,"1,22,18,41,38,10,2,42"
866893,"45,27,47,6,42,4,9,15,17"
88155,"17,18,25,9,38,43,47"
227412,"1,34,13,45,22,21,4"
66957,"9,27,10,1"
683626,"21,3,23,29,41,1"
1139371,"43,35,6"
768991,"6,3,22,36"
698037,"47,24,46,40,32,9,38"
666036,"37,45,2,32,13,25,40,1"
1364582,"25,46,41,23,8,6,34,13"
995514,"33,39,21,32,1,20,46"
793297,"34,28,18,9,3,38,41,20,32"
612117,"11,39,9,3,45,10,1,6,44,36,25"
943163,"8,48,21,36,14,22,20,23,2,6,43,38"
1404044,"45,9,43,1,4,3,46,32,48,47,2,38,28,10"
1464073,"22,35,34,32,12,33,23,9"
1125568,"23,20,32,45,26,41,13,2,36,48,17,47"
1186646,"1,16,45,21,48,23"
886020,"23,38,25,42,18,29,6"
1448120,"11,33,7,2,47,9"
1024792,"26,13,45,28,16,7"
381743,"14,37,3,23,24,7,43,2,32,1"
104343,"6,13,10,14,42,2,24,9,43"
637565,"37,47,17,46,2,44,20,8,23,13,39,48"
600143,"35,39,25,10,20,29,40,34,17,6,13"
1336893,"4,47,26,39,34,13,5,11,41,42,27,6,45"
1438845,"2,10,3,32"
107427,"2,10,17,44,34,37,36,32,9"
1417089,"1,35,3,29,16"
571235,"43,23,47,17,38,19,24,13,22,44,28,9,29"
933875,"2,1,40,26,25,34,29,42"
490733,"22,46,8,32,20,18,36,41"
711854,"29,48,44,42,8,6,19,39"
1436958,"40,37,46"
1161562,"7,40,17,6,20"
1361895,"33,24,17,6,26,28,37,7,15,23,38,43,16,21,8,2,10"
581040,"17,23,36,42,9,37,32,6,43,26,28"
1113045,"20,32,39,37"
389926,"37,9,27,42,22,36,28,10,2,1,17,24"
95201,"20,15,10,29,13,39,11,12,43"
296650,"30,20,2"
1127122,"39,15,42,2,45,1,6,43,38,3"
68016,"33,27,17,6,8"
614476,"28,8,13,45,48,16,3,26,19,2,33,43,18"
407811,"35,6,18,48,26,40"
854184,"2,1,19,25,36,39,32,14,9,41,11"
1055486,"13,31,21,37"
806536,"2,36,31,39,17,33"
1474739,"2,28,47,44,42"
401218,"25,32,40,46,21,48,16,35"
1185453,"22,9,43,14,1,13,34,36,40"
669876,"25,46,11,41,28,47,40,20"
1260,"11,5,30,31"
1095060,"37,17,32,23,1,44,10,8,36,43,26,28"
916068,"29,17,7"
302021,"48,14,17,6,9,38,13,1,2,23,16,31,44"
1228458,"41,42,44,45"
601694,"37,13,39,34"
524096,"6,24,14,21,22,43,9"
948695,"41,26,21,23,34,46"
1065640,"36,14,8,13,37,21,35,31,43,44,10,2,34"
376256,"26,41,3,17,6,47,1,33"
601193,"6,17,14,48,3,10,41,12,37,8"
524478,"36,1,29,47,34,38,2,46,43,17,41,3,6,10,20,48,37,27"
1183740,"32,40,42,10,2,27,41,39"
646622,"42,2,39,21"
714238,"39,17,13,22,36,8,48,31"
696003,"46,40,25,38,23,43,17,22,4,32"
1039090,"18,33,3,8,16,9,13,37,28,4"
1033435,"22,47,23,42,10,6,1,35,18,31,2,15,30,12"
926835,"22,37,9,3,4,34,23,44,26,38"
445074,"19,27,6,43,20"
774481,"18,28,14,41,34,2,42,23,47,6,32"
136679,"21,48,39,42,3,13,17"
565212,"42,44,47,17,13"
525617,"12,18,3,36,39,2"
104653,"8,2,21,6,9,13,40,3"
959832,"39,44,3,6,43,42,45"
1091618,"34,45,14,22,3,9,13,37,39,27,28,23,40,26"
834950,"24,27,2,42,21,34,39,47,10,45,43,1,13,26,41"
243468,"26,28,46,5,48,20,4,43,23"
1156598,"47,15,18,20,28,26,13,34,11,8"
509186,"34,8,40,46,20,32,48,26"
630846,"2,10,8,25,47,12,6,44,45"
124866,"23,9,43,45,2,6,47,17"
928924,"44,42,26,15,8,10,37,11,9,40,19,12"
287350,"38,35,43,2,28,41,39,18,44,3,1,12,6,10,45"
1067435,"17,2,10,45,42,18,13,39,43"
1407617,"1,9,47,17,36,14,31,23"
314440,"31,11,5,6,47,27,43,23,42,44,34,9"
1060316,"6,47,25,9,1,18,13,31,37"
1182119,"33,41,42"
427529,"38,46,20,1"
104630,"2,22,40,48,42,45,1,10,17,37"
657572,"37,39,44,20"
1186649,"10,32,40,46,20,25,36,21,38,43,42,48,39"
1185419,"46,43,20,48,14,42,9,40"
256770,"25,40,4"
236408,"10,45,17,23,9,2"
1425746,"38,41,48,42,39,46,20,10,26,33,25"
555763,"26,3,6,45,10,22,18,27"
1135085,"39,20,25,29,19"
39956,"40,34,13,9,28,16,26,23,25,43,41,45,44"
356115,"6,22,39,13,10,36"
820788,"27,2,47,5,9,25,13,43,6,17"
672572,"28,41,26,27,40,2"
37820,"26,41,3,22,36,27,48,40,25,17,44"
464058,"40,6,47,36,42,45,2,1,39,28,31,30"
95252,"23,48,8"
1119525,"1,23,43,15,28,22,6,24,40,32"
1475385,"38,40,32,20,27,16,13,34,19,2,23,1,3,22,26,9"
230975,"23,10,26,28,1,20,32,25,45,2,22,36,38"
849632,"25,38"
200590,"39,28,15,22,1,2,6"
1006611,"33,2,45,44,10,30,31,6,26"
975556,"16,45,27,21,2,10,5,34,44,17,15,8,40,1,41,23,46,19,26,39"
1397765,"11,24,34,39,13,37,26,16,2,25,1,45,42,14"
377072,"47,27,16,28,36,1"
1282427,"42,28,16,14,21,9,19,7,23"
724203,"38,43,29,15,17"
388095,"38,34,25,40,35,3"
1064986,"32,19,15,3,25,42,17,8,16"
4135,"35,3,29,25,46,40,1,8,2,44,10,17,47,9"
451484,"1,11,28,21"
946446,"1,45,32,38,25,39,12,17,40,46,23,9,6,24,22,43,47,42,29,15,7,10"
715219,"42,10,44,22,34,13,37"
279962,"23,25,1,33,43,21,16,5"
1098346,"3,8,34,45"
650563,"45,38,20,28,32,46"
268806,"34,42,21,35,10,20,40,13,45,44,2,23,9,43,25"
739960,"20,3,19,23,43,2,32,1,34,39,48"
125526,"14,37,48,21,23,20,2,17,46,47"
780358,"34,16,14,8,22,36,20,27"
908534,"20,40,46,25,32,1,23,26,37"
389926,"2,45,38,43,47,26,48,17"
270842,"6,47,40,2,27"
1469854,"44,39,13,10,45,34,25,27,9,2"
190838,"38,18,13,1,2"
1362562,"25,46,32,42,19,1,31"
1451664,"32,22,16,8"
958372,"6,17,47,9,31,13,34,41,48,42,10"
227147,"28,41,8,20,46,40,18,3,4,1,35,44,45,10"
423287,"36,13,8,6,38,30,28,34,43"
832186,"17,40,32,25,46,44,36,45"
687400,"13,7,24,2,8,14,34,17,10,39,25,12,40,32,18,36"
259494,"13,48,38,3,44,10,46,12,45,42"
531268,"45,42,3,43,34,18,9,23"
1220589,"2,32"
646595,"38,9,43,42,4,48,16"
1266922,"25,23,37,39,18,6,17,47,2,41"
1007009,"26,31,16,38,6,46,12,22,36"
959868,"32,2"
274050,"19,21,16,20"
931461,"27,13,3,23,31,8,11,44,32,2"
1465257,"28,26,17,23,36"
951589,"29,19,2,44,45"
276188,"23,35,3,25"
900351,"40,9,45,24,15,7,19,29,31,12,35"
1140341,"13,24,3,4,17,10,9,43,15,26,39,2,14,16,8,20"
1222421,"47,42,13,39"
761295,"46,32,44,10,6,20,28,9,23,38,41,14"
540310,"22,6,26,2,35,48,8,21,27"
165751,"36,44,34,37,8,7,24,3,18,40,1,27,46"
552804,"44"
1337470,"46,25,8,14,10"
1238521,"38,43,21,30,11,5,31,4,7,33,24,20,25"
452529,"13,34,39,40,8,26,37,38"
803213,"38,13,43,8,48"
175967,"41,26,23,43,42,44,37"
930392,"37"
709772,"23,26,32,40,10,25,3,2,8,28,48,34,44,29,12,19"
970738,"27,2,34,13,37,9,22,14,48"
117731,"1,3,28,26,33,23"
1061866,"19,37"
1239262,"22,1,11,39"
804675,"6,34,39"
713960,"36,42,16,8,48,1,38"
833453,"26,9,20,18,16"
9365,"36,19,8"
1081549,"12,29,10,9,27,18,38,45,5,23"
1059492,"39,38,9,2,10,42,6,46,40,25,32,20"
551681,"9,3,32,39,10,2,22,33,24,11"
356817,"9,24,36"
783563,"21,43,2,40,20,19,35,23,17,9,47,1,8,10,4,46"
935032,"2,46,20,32,40,39"
1140720,"21,13,45,48,12,5,34,29,39,46,20"
777815,"3,2,42,45"
