employee_id,signing_bonus,salary,yrs_experience,level,n_subordinates,is_male,degree,dept_HR,dept_engineering,dept_marketing,dept_sales
106535,1,86.0,2,0,0,1,3,0.0,1.0,0.0,0.0
47260,0,71.0,5,1,12,1,1,1.0,0.0,0.0,0.0
122145,1,196.0,2,1,15,1,3,0.0,1.0,0.0,0.0
167987,0,197.0,3,0,0,1,2,0.0,1.0,0.0,0.0
21703,0,282.0,2,0,0,1,1,0.0,0.0,0.0,1.0
108116,0,61.0,2,0,0,0,1,1.0,0.0,0.0,0.0
132680,1,186.0,3,0,0,1,1,0.0,0.0,1.0,0.0
128599,0,134.0,4,0,0,1,1,0.0,0.0,0.0,1.0
34660,0,89.0,3,0,0,1,3,1.0,0.0,0.0,0.0
43171,0,83.0,1,0,0,1,3,0.0,0.0,1.0,0.0
130173,1,208.0,7,0,0,1,3,0.0,0.0,1.0,0.0
192398,1,87.0,2,0,0,0,0,1.0,0.0,0.0,0.0
70256,1,266.0,4,0,0,1,3,0.0,0.0,0.0,1.0
151693,0,298.0,3,0,0,1,0,0.0,0.0,0.0,1.0
135213,0,71.0,6,0,0,1,1,0.0,0.0,0.0,1.0
95144,0,177.0,2,0,0,1,3,0.0,0.0,1.0,0.0
62107,1,113.0,5,0,0,1,3,0.0,0.0,0.0,1.0
21841,0,115.0,4,0,0,0,1,1.0,0.0,0.0,0.0
31511,0,148.0,6,0,0,1,1,0.0,1.0,0.0,0.0
46167,1,131.0,2,0,0,1,2,0.0,0.0,0.0,1.0
177089,0,252.0,1,0,0,1,1,0.0,0.0,1.0,0.0
42374,1,170.0,3,0,0,1,3,0.0,1.0,0.0,0.0
171461,0,77.0,8,1,14,1,1,1.0,0.0,0.0,0.0
197083,0,301.0,2,0,0,1,3,0.0,0.0,0.0,1.0
146220,0,228.0,2,1,9,1,3,0.0,0.0,1.0,0.0
81111,0,313.0,9,1,10,1,3,0.0,1.0,0.0,0.0
178939,0,271.0,2,0,0,1,1,0.0,1.0,0.0,0.0
110153,0,220.0,4,0,0,1,2,0.0,0.0,1.0,0.0
10213,0,245.0,1,0,0,0,2,0.0,0.0,0.0,1.0
139999,1,201.0,4,0,0,1,2,0.0,0.0,0.0,1.0
6281,0,299.0,3,0,0,0,2,0.0,0.0,0.0,1.0
32992,0,163.0,5,0,0,0,2,0.0,1.0,0.0,0.0
57761,0,253.0,4,0,0,1,1,0.0,1.0,0.0,0.0
91242,0,162.0,1,0,0,0,2,0.0,0.0,0.0,1.0
176022,0,115.0,4,0,0,1,1,0.0,0.0,0.0,1.0
119589,0,245.0,8,0,0,1,1,0.0,1.0,0.0,0.0
172621,0,335.0,2,0,0,0,1,0.0,0.0,1.0,0.0
138973,0,67.0,3,0,0,1,1,1.0,0.0,0.0,0.0
78359,0,246.0,3,0,0,0,3,0.0,0.0,1.0,0.0
29255,0,142.0,6,0,0,0,2,0.0,0.0,0.0,1.0
149886,0,211.0,2,0,0,0,2,0.0,0.0,1.0,0.0
6819,0,327.0,3,0,0,0,1,0.0,0.0,0.0,1.0
160304,0,85.0,5,0,0,1,2,1.0,0.0,0.0,0.0
2382,0,207.0,1,0,0,0,3,0.0,1.0,0.0,0.0
165096,0,198.0,7,0,0,1,0,0.0,0.0,0.0,1.0
106915,0,254.0,1,0,0,1,1,0.0,1.0,0.0,0.0
82419,1,61.0,21,2,46,0,3,0.0,0.0,1.0,0.0
133302,0,93.0,4,0,0,1,3,1.0,0.0,0.0,0.0
29283,0,169.0,5,0,0,1,0,0.0,0.0,0.0,1.0
113279,0,255.0,1,0,0,1,1,0.0,1.0,0.0,0.0
51923,0,65.0,13,1,11,0,3,1.0,0.0,0.0,0.0
24343,0,90.0,2,0,0,1,1,0.0,0.0,1.0,0.0
169223,0,316.0,12,1,12,1,1,0.0,1.0,0.0,0.0
184311,0,326.0,4,0,0,1,0,0.0,1.0,0.0,0.0
54837,1,353.0,2,0,0,1,0,0.0,0.0,0.0,1.0
94209,1,231.0,5,0,0,0,3,0.0,0.0,1.0,0.0
198788,0,189.0,4,0,0,0,3,0.0,0.0,0.0,1.0
54952,1,99.0,6,0,0,0,3,0.0,0.0,0.0,1.0
64666,1,203.0,1,0,0,0,1,0.0,0.0,0.0,1.0
189418,0,197.0,4,0,0,0,3,0.0,0.0,0.0,1.0
18285,1,79.0,1,0,0,0,1,1.0,0.0,0.0,0.0
2806,0,193.0,1,0,0,1,2,0.0,0.0,0.0,1.0
7723,1,120.0,5,0,0,1,2,0.0,0.0,1.0,0.0
84230,0,127.0,4,1,16,1,3,0.0,0.0,1.0,0.0
34531,0,178.0,7,0,0,1,2,0.0,1.0,0.0,0.0
164547,1,218.0,7,1,7,0,2,0.0,0.0,0.0,1.0
199239,0,128.0,1,0,0,0,2,0.0,0.0,0.0,1.0
145328,0,220.0,3,0,0,1,1,0.0,0.0,1.0,0.0
137121,0,137.0,7,0,0,1,1,0.0,0.0,0.0,1.0
73254,0,129.0,9,1,14,1,1,1.0,0.0,0.0,0.0
185171,1,99.0,3,0,0,1,1,0.0,0.0,1.0,0.0
59217,1,72.0,4,0,0,1,2,1.0,0.0,0.0,0.0
99441,0,326.0,6,0,0,1,3,0.0,1.0,0.0,0.0
78004,0,75.0,4,0,0,1,2,0.0,0.0,0.0,1.0
185591,0,99.0,1,0,0,1,3,0.0,1.0,0.0,0.0
48379,1,237.0,4,0,0,0,2,0.0,0.0,1.0,0.0
47799,1,120.0,4,0,0,0,1,0.0,1.0,0.0,0.0
49793,0,274.0,2,0,0,1,3,0.0,1.0,0.0,0.0
72376,0,100.0,2,0,0,1,3,0.0,1.0,0.0,0.0
150690,1,195.0,1,0,0,1,2,0.0,0.0,0.0,1.0
90033,0,279.0,5,0,0,1,1,0.0,0.0,0.0,1.0
147642,0,88.0,9,1,11,1,2,0.0,0.0,0.0,1.0
143478,1,207.0,4,0,0,1,1,0.0,0.0,0.0,1.0
142920,1,163.0,1,0,0,0,2,0.0,1.0,0.0,0.0
170452,0,83.0,1,0,0,0,3,1.0,0.0,0.0,0.0
30132,0,62.0,3,0,0,1,3,0.0,0.0,0.0,1.0
192065,1,174.0,1,0,0,1,3,0.0,0.0,0.0,1.0
67320,1,221.0,3,0,0,1,3,0.0,0.0,0.0,1.0
169087,0,147.0,1,0,0,0,2,0.0,0.0,1.0,0.0
174189,0,157.0,1,0,0,1,2,0.0,1.0,0.0,0.0
134398,1,161.0,3,0,0,1,2,0.0,0.0,0.0,1.0
146471,1,117.0,5,0,0,1,3,0.0,1.0,0.0,0.0
73936,1,246.0,5,0,0,0,1,0.0,1.0,0.0,0.0
94934,1,148.0,2,0,0,0,0,0.0,0.0,1.0,0.0
192056,0,131.0,20,2,109,1,2,1.0,0.0,0.0,0.0
119890,1,293.0,2,0,0,0,3,0.0,0.0,0.0,1.0
121347,1,278.0,3,0,0,0,0,0.0,1.0,0.0,0.0
30595,1,230.0,3,0,0,0,2,0.0,1.0,0.0,0.0
56382,0,296.0,2,0,0,0,1,0.0,1.0,0.0,0.0
78059,0,399.0,9,0,0,1,3,0.0,1.0,0.0,0.0
74778,1,184.0,2,0,0,1,1,0.0,0.0,0.0,1.0
48364,0,77.0,3,0,0,1,3,0.0,1.0,0.0,0.0
48884,0,102.0,2,0,0,1,3,0.0,0.0,0.0,1.0
58850,0,304.0,6,0,0,1,2,0.0,1.0,0.0,0.0
55481,1,332.0,11,1,11,1,3,0.0,1.0,0.0,0.0
137595,0,243.0,6,0,0,1,1,0.0,0.0,1.0,0.0
88893,0,266.0,2,0,0,1,2,0.0,0.0,0.0,1.0
159843,0,93.0,4,0,0,0,3,1.0,0.0,0.0,0.0
45328,0,231.0,6,0,0,0,3,0.0,0.0,0.0,1.0
78924,0,187.0,5,0,0,1,0,0.0,0.0,0.0,1.0
169654,1,199.0,2,0,0,1,0,0.0,0.0,0.0,1.0
112428,0,242.0,4,0,0,1,1,0.0,1.0,0.0,0.0
11390,0,240.0,5,0,0,1,2,0.0,1.0,0.0,0.0
101713,0,188.0,5,0,0,1,0,0.0,1.0,0.0,0.0
168961,1,152.0,3,0,0,0,1,0.0,0.0,0.0,1.0
168415,0,71.0,12,1,11,0,1,1.0,0.0,0.0,0.0
38684,0,154.0,2,0,0,1,1,0.0,0.0,1.0,0.0
124014,0,230.0,11,1,15,1,2,0.0,0.0,0.0,1.0
176278,1,332.0,1,0,0,0,1,0.0,0.0,1.0,0.0
21503,0,324.0,2,0,0,1,0,0.0,0.0,1.0,0.0
54078,0,143.0,2,0,0,1,2,0.0,1.0,0.0,0.0
92755,0,67.0,2,0,0,0,0,0.0,0.0,1.0,0.0
165320,1,308.0,1,0,0,1,1,0.0,1.0,0.0,0.0
80911,0,99.0,1,0,0,1,2,0.0,1.0,0.0,0.0
1651,0,325.0,4,1,12,1,1,0.0,1.0,0.0,0.0
24805,1,183.0,5,0,0,1,2,0.0,0.0,1.0,0.0
147937,0,240.0,6,0,0,1,2,0.0,0.0,1.0,0.0
112653,0,74.0,1,0,0,0,0,1.0,0.0,0.0,0.0
27452,1,127.0,5,0,0,0,3,0.0,0.0,0.0,1.0
124812,1,346.0,4,0,0,1,3,0.0,0.0,0.0,1.0
134295,0,213.0,2,0,0,0,3,0.0,0.0,0.0,1.0
133387,1,200.0,1,0,0,1,1,0.0,0.0,0.0,1.0
174603,0,189.0,5,0,0,1,3,0.0,0.0,1.0,0.0
165884,1,139.0,1,0,0,1,3,0.0,0.0,1.0,0.0
113298,1,204.0,1,0,0,1,0,0.0,0.0,0.0,1.0
171793,1,64.0,4,0,0,0,1,1.0,0.0,0.0,0.0
134982,0,238.0,9,1,13,1,1,0.0,0.0,0.0,1.0
118612,0,77.0,1,0,0,1,3,1.0,0.0,0.0,0.0
53025,0,163.0,6,0,0,1,2,0.0,0.0,0.0,1.0
194373,0,371.0,2,0,0,1,3,0.0,0.0,0.0,1.0
82056,1,315.0,2,0,0,1,3,0.0,0.0,0.0,1.0
130736,1,74.0,3,0,0,0,0,1.0,0.0,0.0,0.0
172250,0,136.0,7,1,9,0,3,0.0,0.0,1.0,0.0
17970,0,394.0,4,0,0,1,0,0.0,1.0,0.0,0.0
135214,1,63.0,4,0,0,0,2,1.0,0.0,0.0,0.0
98045,1,323.0,3,0,0,1,0,0.0,0.0,0.0,1.0
5721,0,239.0,4,0,0,1,1,0.0,0.0,0.0,1.0
109596,0,107.0,3,0,0,0,2,0.0,1.0,0.0,0.0
127601,1,125.0,6,0,0,0,0,1.0,0.0,0.0,0.0
62081,0,104.0,9,1,12,1,3,0.0,0.0,0.0,1.0
118110,0,189.0,7,0,0,1,3,0.0,0.0,0.0,1.0
90237,1,91.0,3,1,10,1,0,0.0,0.0,0.0,1.0
21181,0,300.0,3,0,0,1,1,0.0,0.0,1.0,0.0
27881,0,67.0,4,0,0,0,2,1.0,0.0,0.0,0.0
63501,0,294.0,4,0,0,0,1,0.0,0.0,1.0,0.0
21073,1,215.0,4,0,0,1,1,0.0,1.0,0.0,0.0
13342,0,96.0,2,0,0,0,1,0.0,0.0,0.0,1.0
100991,1,192.0,2,0,0,0,0,0.0,0.0,0.0,1.0
92050,0,226.0,5,0,0,0,0,0.0,0.0,1.0,0.0
105629,1,164.0,1,0,0,1,2,0.0,1.0,0.0,0.0
82904,0,122.0,1,0,0,1,3,0.0,0.0,0.0,1.0
100654,0,71.0,1,0,0,0,1,1.0,0.0,0.0,0.0
29908,0,104.0,7,0,0,0,1,0.0,0.0,0.0,1.0
171973,0,250.0,2,0,0,1,2,0.0,0.0,1.0,0.0
69344,0,375.0,3,0,0,1,2,0.0,1.0,0.0,0.0
136468,1,356.0,6,1,13,1,2,0.0,0.0,0.0,1.0
154109,1,162.0,5,0,0,0,2,0.0,1.0,0.0,0.0
150837,0,197.0,4,0,0,1,1,0.0,1.0,0.0,0.0
47952,0,287.0,1,0,0,1,2,0.0,0.0,0.0,1.0
10979,1,296.0,1,0,0,1,1,0.0,1.0,0.0,0.0
79328,1,183.0,1,0,0,1,3,0.0,0.0,0.0,1.0
149927,1,103.0,2,0,0,0,1,0.0,0.0,0.0,1.0
26989,0,396.0,2,0,0,1,1,0.0,1.0,0.0,0.0
195911,0,224.0,3,0,0,0,3,0.0,0.0,0.0,1.0
53777,0,254.0,5,0,0,1,3,0.0,1.0,0.0,0.0
181787,1,126.0,11,1,8,1,2,0.0,0.0,1.0,0.0
2422,0,135.0,4,0,0,1,1,0.0,0.0,1.0,0.0
382,0,212.0,2,0,0,1,1,0.0,1.0,0.0,0.0
154534,0,329.0,1,0,0,1,2,0.0,1.0,0.0,0.0
181122,0,278.0,4,0,0,0,1,0.0,0.0,1.0,0.0
28460,0,305.0,8,0,0,1,1,0.0,1.0,0.0,0.0
178037,0,219.0,3,0,0,1,1,0.0,0.0,0.0,1.0
123916,0,220.0,1,0,0,1,2,0.0,0.0,0.0,1.0
166896,0,62.0,3,0,0,1,1,1.0,0.0,0.0,0.0
6798,0,245.0,2,0,0,0,3,0.0,0.0,0.0,1.0
95164,0,226.0,1,0,0,0,1,0.0,1.0,0.0,0.0
196824,1,372.0,1,0,0,1,1,0.0,1.0,0.0,0.0
40677,0,291.0,3,0,0,1,1,0.0,1.0,0.0,0.0
143558,0,268.0,1,0,0,1,2,0.0,0.0,1.0,0.0
98882,0,76.0,1,0,0,1,1,1.0,0.0,0.0,0.0
3693,0,180.0,3,0,0,1,3,0.0,1.0,0.0,0.0
187360,0,83.0,1,0,0,0,3,1.0,0.0,0.0,0.0
114572,0,192.0,10,1,16,1,1,0.0,0.0,1.0,0.0
13299,1,72.0,7,0,0,1,1,1.0,0.0,0.0,0.0
167059,0,76.0,1,0,0,1,3,1.0,0.0,0.0,0.0
66998,0,250.0,1,0,0,1,3,0.0,0.0,1.0,0.0
121527,0,397.0,3,1,15,1,3,0.0,0.0,1.0,0.0
123780,0,80.0,1,0,0,1,2,0.0,0.0,1.0,0.0
197004,1,258.0,3,0,0,1,2,0.0,1.0,0.0,0.0
58290,0,90.0,1,0,0,1,3,0.0,0.0,0.0,1.0
170121,1,144.0,5,0,0,1,1,0.0,0.0,0.0,1.0
18483,1,89.0,2,0,0,0,3,0.0,0.0,1.0,0.0
179945,0,99.0,3,0,0,0,1,1.0,0.0,0.0,0.0
112750,0,296.0,8,1,13,0,2,0.0,1.0,0.0,0.0
143015,0,213.0,4,0,0,1,2,0.0,1.0,0.0,0.0
61053,1,153.0,5,0,0,1,0,0.0,0.0,0.0,1.0
66455,0,74.0,8,0,0,1,3,1.0,0.0,0.0,0.0
12603,1,161.0,5,0,0,1,2,0.0,0.0,1.0,0.0
41316,1,289.0,1,0,0,0,0,0.0,0.0,0.0,1.0
190818,1,113.0,7,0,0,0,3,0.0,1.0,0.0,0.0
53856,0,138.0,3,1,9,1,2,1.0,0.0,0.0,0.0
14978,1,247.0,3,0,0,0,2,0.0,0.0,0.0,1.0
94955,1,271.0,1,0,0,0,0,0.0,1.0,0.0,0.0
9965,0,93.0,6,0,0,1,3,0.0,0.0,1.0,0.0
191454,0,222.0,7,1,8,1,1,0.0,0.0,1.0,0.0
36350,1,133.0,1,0,0,1,2,0.0,0.0,1.0,0.0
193288,0,110.0,1,0,0,1,2,0.0,1.0,0.0,0.0
61175,0,118.0,4,0,0,1,3,0.0,0.0,0.0,1.0
31680,1,142.0,4,0,0,1,3,0.0,0.0,1.0,0.0
6110,0,117.0,1,0,0,1,1,0.0,0.0,0.0,1.0
59529,0,88.0,2,0,0,1,0,0.0,0.0,1.0,0.0
37903,0,67.0,2,0,0,1,2,0.0,1.0,0.0,0.0
6158,0,265.0,1,0,0,1,0,0.0,1.0,0.0,0.0
32510,1,285.0,23,2,81,1,2,0.0,0.0,0.0,1.0
105246,1,315.0,2,0,0,1,0,0.0,0.0,1.0,0.0
167389,1,167.0,2,1,12,1,3,0.0,0.0,0.0,1.0
98316,0,211.0,3,0,0,1,1,0.0,0.0,0.0,1.0
196987,0,123.0,1,0,0,0,1,0.0,0.0,0.0,1.0
152219,1,185.0,5,0,0,0,3,0.0,1.0,0.0,0.0
157372,1,197.0,4,0,0,1,1,0.0,0.0,0.0,1.0
8856,1,201.0,4,1,10,1,2,0.0,0.0,1.0,0.0
114011,1,122.0,14,1,11,0,2,0.0,1.0,0.0,0.0
146537,0,63.0,9,0,0,0,3,1.0,0.0,0.0,0.0
3396,1,285.0,2,0,0,1,1,0.0,1.0,0.0,0.0
84909,0,271.0,7,0,0,0,1,0.0,0.0,0.0,1.0
41619,0,88.0,1,0,0,0,1,1.0,0.0,0.0,0.0
181380,0,76.0,1,0,0,1,1,0.0,1.0,0.0,0.0
88649,0,292.0,5,0,0,1,0,0.0,1.0,0.0,0.0
93964,1,208.0,1,0,0,1,3,0.0,1.0,0.0,0.0
174847,1,225.0,4,0,0,0,3,0.0,0.0,0.0,1.0
177003,0,79.0,6,0,0,1,1,1.0,0.0,0.0,0.0
51984,1,117.0,3,0,0,1,1,0.0,0.0,0.0,1.0
180885,1,230.0,2,0,0,0,3,0.0,0.0,0.0,1.0
191409,0,65.0,2,0,0,1,3,0.0,0.0,0.0,1.0
20077,0,81.0,3,0,0,0,2,1.0,0.0,0.0,0.0
135854,0,72.0,1,0,0,1,0,0.0,0.0,0.0,1.0
78365,0,345.0,2,0,0,0,2,0.0,1.0,0.0,0.0
121816,0,247.0,5,0,0,0,3,0.0,0.0,0.0,1.0
97456,0,117.0,1,0,0,0,0,0.0,1.0,0.0,0.0
61079,0,211.0,5,0,0,0,0,0.0,0.0,0.0,1.0
142146,1,380.0,34,3,363,0,3,0.0,0.0,0.0,1.0
193302,1,286.0,2,0,0,1,0,0.0,1.0,0.0,0.0
9794,1,162.0,3,0,0,1,1,0.0,0.0,1.0,0.0
58032,0,229.0,1,0,0,1,3,0.0,1.0,0.0,0.0
79322,1,180.0,2,0,0,0,3,0.0,0.0,0.0,1.0
102527,0,125.0,2,0,0,0,0,0.0,0.0,0.0,1.0
175825,0,146.0,4,0,0,1,1,0.0,0.0,1.0,0.0
174793,0,82.0,5,0,0,0,3,1.0,0.0,0.0,0.0
29759,0,128.0,7,0,0,0,1,1.0,0.0,0.0,0.0
96313,0,228.0,4,0,0,1,1,0.0,0.0,1.0,0.0
50523,0,343.0,5,0,0,1,2,0.0,1.0,0.0,0.0
118357,0,302.0,4,0,0,1,0,0.0,0.0,0.0,1.0
115421,0,219.0,3,0,0,1,3,0.0,0.0,1.0,0.0
184133,1,114.0,3,0,0,1,1,0.0,0.0,1.0,0.0
195445,0,197.0,6,0,0,1,3,0.0,0.0,0.0,1.0
187949,0,182.0,3,0,0,1,0,0.0,0.0,0.0,1.0
111539,0,189.0,1,0,0,1,1,0.0,1.0,0.0,0.0
127693,0,179.0,1,0,0,1,2,0.0,0.0,1.0,0.0
89390,1,205.0,4,0,0,0,3,0.0,0.0,0.0,1.0
79780,0,337.0,6,0,0,1,1,0.0,1.0,0.0,0.0
102382,0,207.0,1,0,0,1,0,0.0,0.0,0.0,1.0
171129,1,273.0,4,0,0,0,2,0.0,0.0,0.0,1.0
152549,1,148.0,9,0,0,1,3,0.0,0.0,1.0,0.0
13970,1,284.0,2,0,0,0,3,0.0,1.0,0.0,0.0
42512,0,226.0,2,0,0,0,1,0.0,0.0,0.0,1.0
54201,1,131.0,3,0,0,0,1,0.0,0.0,0.0,1.0
115888,1,194.0,2,0,0,1,1,0.0,1.0,0.0,0.0
31916,0,261.0,2,0,0,1,1,0.0,0.0,0.0,1.0
148795,1,224.0,13,1,11,1,2,0.0,1.0,0.0,0.0
18289,1,278.0,5,0,0,1,3,0.0,1.0,0.0,0.0
18840,0,314.0,5,0,0,0,1,0.0,0.0,0.0,1.0
184363,0,90.0,3,0,0,1,0,1.0,0.0,0.0,0.0
118732,1,91.0,3,0,0,1,3,0.0,1.0,0.0,0.0
117402,0,162.0,2,0,0,1,3,0.0,0.0,0.0,1.0
110085,0,210.0,2,0,0,1,3,0.0,1.0,0.0,0.0
178999,1,327.0,7,0,0,1,1,0.0,1.0,0.0,0.0
157864,1,99.0,1,0,0,0,0,1.0,0.0,0.0,0.0
66300,0,159.0,1,0,0,1,3,0.0,0.0,0.0,1.0
91762,0,293.0,2,0,0,0,0,0.0,1.0,0.0,0.0
146317,1,272.0,3,0,0,0,0,0.0,0.0,0.0,1.0
21787,0,211.0,1,0,0,1,1,0.0,0.0,0.0,1.0
172321,0,103.0,5,1,11,1,2,0.0,0.0,0.0,1.0
135412,0,92.0,3,0,0,0,1,1.0,0.0,0.0,0.0
162752,0,80.0,3,0,0,1,2,0.0,1.0,0.0,0.0
181185,0,215.0,2,0,0,1,0,0.0,0.0,0.0,1.0
47905,1,319.0,7,0,0,1,2,0.0,0.0,0.0,1.0
131063,0,70.0,5,1,8,1,2,0.0,0.0,1.0,0.0
33751,0,288.0,2,0,0,1,1,0.0,1.0,0.0,0.0
63656,1,168.0,4,0,0,1,3,0.0,1.0,0.0,0.0
116813,1,84.0,3,0,0,1,0,1.0,0.0,0.0,0.0
169527,0,272.0,7,0,0,1,1,0.0,0.0,0.0,1.0
89,0,83.0,6,0,0,0,1,1.0,0.0,0.0,0.0
21192,0,307.0,4,0,0,1,1,0.0,1.0,0.0,0.0
197467,0,131.0,1,0,0,0,3,0.0,0.0,1.0,0.0
82199,1,177.0,3,0,0,1,0,0.0,0.0,0.0,1.0
46649,1,361.0,3,0,0,1,3,0.0,1.0,0.0,0.0
39869,0,320.0,2,0,0,1,3,0.0,1.0,0.0,0.0
123610,1,178.0,3,0,0,0,0,0.0,0.0,1.0,0.0
18291,1,226.0,1,0,0,1,3,0.0,1.0,0.0,0.0
156652,1,249.0,2,0,0,1,1,0.0,1.0,0.0,0.0
87853,0,222.0,5,0,0,1,0,0.0,1.0,0.0,0.0
13852,0,88.0,4,0,0,1,2,1.0,0.0,0.0,0.0
137914,1,234.0,2,0,0,1,2,0.0,0.0,0.0,1.0
26173,0,128.0,1,0,0,0,1,0.0,1.0,0.0,0.0
86962,0,346.0,3,0,0,1,0,0.0,0.0,0.0,1.0
123000,1,115.0,11,1,8,0,3,0.0,0.0,0.0,1.0
157380,0,62.0,2,0,0,1,0,1.0,0.0,0.0,0.0
98861,1,372.0,7,0,0,1,1,0.0,1.0,0.0,0.0
73846,0,116.0,10,1,13,0,3,0.0,0.0,0.0,1.0
139507,1,71.0,7,2,58,1,3,0.0,0.0,1.0,0.0
23744,0,208.0,2,0,0,1,2,0.0,0.0,1.0,0.0
51738,1,354.0,12,1,13,0,1,0.0,1.0,0.0,0.0
54004,0,287.0,3,0,0,1,1,0.0,0.0,0.0,1.0
49810,0,179.0,4,0,0,1,1,0.0,0.0,0.0,1.0
49849,0,127.0,2,0,0,0,3,1.0,0.0,0.0,0.0
4434,0,76.0,2,0,0,1,2,1.0,0.0,0.0,0.0
82819,1,220.0,4,0,0,1,3,0.0,0.0,0.0,1.0
43182,1,204.0,2,0,0,0,2,0.0,1.0,0.0,0.0
32660,0,94.0,4,0,0,1,3,0.0,0.0,1.0,0.0
33390,0,215.0,2,0,0,1,1,0.0,0.0,0.0,1.0
91265,1,211.0,5,0,0,0,2,0.0,0.0,1.0,0.0
11032,0,168.0,2,0,0,1,2,0.0,0.0,1.0,0.0
17923,1,158.0,3,0,0,1,3,0.0,0.0,1.0,0.0
35198,1,248.0,1,0,0,1,0,0.0,0.0,1.0,0.0
47450,0,65.0,1,0,0,1,2,1.0,0.0,0.0,0.0
44711,1,138.0,6,0,0,0,3,0.0,0.0,0.0,1.0
47175,1,118.0,2,0,0,0,1,0.0,0.0,0.0,1.0
11117,0,283.0,2,0,0,0,2,0.0,0.0,0.0,1.0
146404,0,142.0,5,1,9,1,3,0.0,0.0,1.0,0.0
63396,0,71.0,2,0,0,1,3,1.0,0.0,0.0,0.0
28954,0,75.0,2,0,0,0,1,0.0,0.0,0.0,1.0
142868,0,134.0,2,0,0,0,1,0.0,0.0,0.0,1.0
125881,0,86.0,8,0,0,1,1,0.0,0.0,0.0,1.0
142086,0,79.0,2,0,0,0,1,1.0,0.0,0.0,0.0
31133,1,76.0,1,0,0,0,0,0.0,0.0,1.0,0.0
100532,0,177.0,3,0,0,1,3,0.0,0.0,1.0,0.0
140263,0,110.0,5,0,0,1,3,1.0,0.0,0.0,0.0
162105,0,242.0,5,0,0,1,0,0.0,1.0,0.0,0.0
24071,0,225.0,11,1,9,1,1,0.0,1.0,0.0,0.0
89895,0,205.0,7,0,0,0,3,0.0,0.0,0.0,1.0
198893,0,88.0,12,2,33,1,3,1.0,0.0,0.0,0.0
107622,0,65.0,5,0,0,1,2,1.0,0.0,0.0,0.0
166301,0,82.0,6,0,0,1,2,0.0,0.0,0.0,1.0
52971,0,92.0,1,0,0,0,3,1.0,0.0,0.0,0.0
156720,0,85.0,1,0,0,0,0,1.0,0.0,0.0,0.0
86774,0,175.0,2,0,0,1,1,0.0,0.0,0.0,1.0
21660,0,76.0,3,0,0,1,1,1.0,0.0,0.0,0.0
46640,0,240.0,1,0,0,1,1,0.0,0.0,1.0,0.0
11088,0,203.0,1,0,0,1,3,0.0,0.0,0.0,1.0
27576,0,111.0,3,0,0,1,0,0.0,0.0,1.0,0.0
48737,1,60.0,1,0,0,1,3,1.0,0.0,0.0,0.0
39417,1,222.0,8,1,15,1,1,0.0,1.0,0.0,0.0
28383,0,370.0,2,0,0,0,1,0.0,0.0,0.0,1.0
84828,1,171.0,13,1,18,0,3,0.0,1.0,0.0,0.0
103853,0,185.0,9,0,0,1,2,0.0,0.0,0.0,1.0
172039,0,240.0,1,0,0,1,3,0.0,0.0,0.0,1.0
183101,0,177.0,2,0,0,1,3,0.0,0.0,1.0,0.0
105954,0,205.0,1,0,0,0,0,0.0,1.0,0.0,0.0
27012,0,98.0,3,0,0,1,2,1.0,0.0,0.0,0.0
106478,0,220.0,6,0,0,1,2,0.0,0.0,0.0,1.0
3530,0,296.0,3,0,0,0,3,0.0,1.0,0.0,0.0
104746,0,167.0,6,0,0,1,2,0.0,0.0,0.0,1.0
119009,0,219.0,6,0,0,1,2,0.0,0.0,0.0,1.0
65794,1,272.0,3,0,0,1,3,0.0,1.0,0.0,0.0
42617,0,104.0,3,0,0,0,1,0.0,0.0,0.0,1.0
129745,0,81.0,1,0,0,0,3,1.0,0.0,0.0,0.0
72878,0,155.0,4,0,0,0,1,0.0,0.0,1.0,0.0
103553,1,205.0,3,0,0,1,3,0.0,0.0,1.0,0.0
197832,0,235.0,4,1,14,0,2,0.0,0.0,1.0,0.0
107159,1,377.0,1,0,0,1,2,0.0,1.0,0.0,0.0
47002,0,132.0,2,0,0,1,2,0.0,0.0,0.0,1.0
100555,0,61.0,2,0,0,0,0,0.0,0.0,1.0,0.0
35806,0,84.0,6,0,0,0,2,1.0,0.0,0.0,0.0
7862,0,75.0,1,0,0,0,1,0.0,1.0,0.0,0.0
128243,0,167.0,6,0,0,1,3,0.0,0.0,0.0,1.0
123605,0,281.0,4,0,0,0,1,0.0,0.0,0.0,1.0
181692,0,119.0,1,0,0,1,1,0.0,0.0,0.0,1.0
175783,0,289.0,1,0,0,1,2,0.0,0.0,0.0,1.0
77857,1,217.0,17,2,63,1,1,1.0,0.0,0.0,0.0
69544,0,164.0,6,0,0,0,3,0.0,0.0,0.0,1.0
173361,0,137.0,2,0,0,0,2,0.0,0.0,0.0,1.0
90716,1,358.0,1,0,0,0,3,0.0,1.0,0.0,0.0
73893,1,280.0,10,1,11,1,1,0.0,0.0,0.0,1.0
149932,0,166.0,1,0,0,1,2,0.0,0.0,1.0,0.0
166259,0,299.0,6,0,0,1,3,0.0,1.0,0.0,0.0
119302,0,67.0,9,1,8,0,2,1.0,0.0,0.0,0.0
153072,0,99.0,3,0,0,1,3,1.0,0.0,0.0,0.0
4624,0,146.0,1,0,0,1,1,0.0,0.0,0.0,1.0
